title,pub_date,url,source_name,doc_type,province,province_code,category_code,category_label,category_subtype,term,batch_no,issue_no,issue_no_range,total_amount_yi,bid_date,base_date_type,payment_date,listing_date,natural_day_gap,workday_gap,doc_no,bond_name,extraction_method,warnings
2026年天津市2026年第三批新增专项债券发行公开,2026-04-21,https://www.celma.org.cn/fxqgg/68661.jhtml,fxqgg,announcement,天津市,12,new_special,专项新增债券,,,3,,,,2026-04-28,招标日,2026-04-29,,7,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年陕西省2026年第三批再融资专项债券再融资债券发行公开,2026-04-21,https://www.celma.org.cn/fxqgg/68640.jhtml,fxqgg,announcement,陕西省,61,refinancing,再融资债券,专项,,3.0,,,,2026-04-16,招标日,,,-5.0,,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对; 公告发布日期晚于PDF内招标日期(负值)，可能是celma.org.cn平台镜像/上传延迟而非真实违规，建议核对省级财政厅官网原始发布时间
2026年天津市2026年第三批新增一般债券发行公开,2026-04-21,https://www.celma.org.cn/fxqgg/68660.jhtml,fxqgg,announcement,天津市,12,new_general,一般新增债券,,,3,,,,2026-04-28,招标日,2026-04-29,,7,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年安徽省政府新增专项债券（十九至二十八期）发行公开,2026-04-21,https://www.celma.org.cn/fxqgg/68679.jhtml,fxqgg,announcement,安徽省,34,new_special,专项新增债券,,,,,,,2026-04-28,招标日,2026-04-29,,7.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年天津市2026年第三批再融资债券发行公开,2026-04-21,https://www.celma.org.cn/fxqgg/68662.jhtml,fxqgg,announcement,天津市,12,refinancing,再融资债券,,,3,,,,2026-04-28,招标日,2026-04-29,,7,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年大连市2026年第三批再融资债券发行公开,2026-04-21,https://www.celma.org.cn/fxqgg/68655.jhtml,fxqgg,announcement,大连市,2102,refinancing,再融资债券,,,3,,,,2026-04-29,招标日,2026-04-29,,8,6.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年西藏自治区2026再融资债券专项第二批再融资债券发行公开,2026-04-22,https://www.celma.org.cn/fxqgg/68672.jhtml,fxqgg,announcement,西藏自治区,54,,,,30Y,2,,,32.645,2026-04-27,招标日,2026-04-28,,5,3.0,藏财债〔2026〕19 号,,text,未能从债券名称识别品种(一般新增/专项新增/再融资)
2026年西藏自治区2026再融资债券一般第一批再融资债券发行公开,2026-04-22,https://www.celma.org.cn/fxqgg/68671.jhtml,fxqgg,announcement,西藏自治区,54,,,,30Y,1,,,32.645,2026-04-27,招标日,2026-04-28,,5,3.0,藏财债〔2026〕19 号,,text,未能从债券名称识别品种(一般新增/专项新增/再融资)
2026年西藏自治区2026再融资债券专项第二批再融资债券发行公开,2026-04-22,https://www.celma.org.cn/fxqgg/68672.jhtml,fxqgg,announcement,西藏自治区,54,,,,5Y,2,,,10.0,2026-04-27,招标日,2026-04-28,,5,3.0,藏财债〔2026〕19 号,,text,未能从债券名称识别品种(一般新增/专项新增/再融资)
2026年西藏自治区2026再融资债券一般第一批再融资债券发行公开,2026-04-22,https://www.celma.org.cn/fxqgg/68671.jhtml,fxqgg,announcement,西藏自治区,54,,,,5Y,1,,,10.0,2026-04-27,招标日,2026-04-28,,5,3.0,藏财债〔2026〕19 号,,text,未能从债券名称识别品种(一般新增/专项新增/再融资)
2026年吉林省2026年第2批公开发行新增专项债券发行公开,2026-04-22,https://www.celma.org.cn/fxqgg/68777.jhtml,fxqgg,announcement,吉林省,22,new_special,专项新增债券,,,2,,,,2026-04-29,招标日,2026-04-30,,7,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年吉林省2026年第2批公开发行新增一般债券发行公开,2026-04-22,https://www.celma.org.cn/fxqgg/68776.jhtml,fxqgg,announcement,吉林省,22,new_general,一般新增债券,,,2,,,,2026-04-29,招标日,2026-04-30,,7,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年吉林省2026年第2批公开发行再融资债券发行公开,2026-04-22,https://www.celma.org.cn/fxqgg/68778.jhtml,fxqgg,announcement,吉林省,22,refinancing,再融资债券,,,2,,,,2026-04-29,招标日,2026-04-30,,7,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年贵州省2026年第三批新增一般债券发行公开,2026-04-28,https://www.celma.org.cn/fxqgg/68740.jhtml,fxqgg,announcement,贵州省,52,new_general,一般新增债券,,,3,,,634.5786,2026-04-09,招标日,2026-04-10,,-19,,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对; 公告发布日期晚于PDF内招标日期(负值)，可能是celma.org.cn平台镜像/上传延迟而非真实违规，建议核对省级财政厅官网原始发布时间
2026年福建省2026年第七批（土储）新增专项债券发行公开,2026-04-28,https://www.celma.org.cn/fxqgg/68731.jhtml,fxqgg,announcement,福建省,35,new_special,专项新增债券,,,7,,,,2026-05-08,招标日,2026-05-11,,10,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年重庆市2026年五月第一批债券新增专项债券发行公开,2026-04-28,https://www.celma.org.cn/fxqgg/68742.jhtml,fxqgg,announcement,重庆市,50,new_special,专项新增债券,,,1.0,,,335.0,2026-05-08,招标日,,,10.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年重庆市2026年五月第一批债券再融资债券发行公开,2026-04-28,https://www.celma.org.cn/fxqgg/68901.jhtml,fxqgg,announcement,重庆市,50,refinancing,再融资债券,,,1,,,335.0,2026-05-08,招标日,,,10,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年重庆市2026年五月第一批债券新增一般债券发行公开,2026-04-28,https://www.celma.org.cn/fxqgg/68741.jhtml,fxqgg,announcement,重庆市,50,new_general,一般新增债券,,,1,,,335.0,2026-05-08,招标日,,,10,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年贵州省2026年第三批新增一般债券发行公开,2026-04-28,https://www.celma.org.cn/fxqgg/68739.jhtml,fxqgg,announcement,贵州省,52,new_general,一般新增债券,,,3,,,634.5786,2026-04-09,招标日,2026-04-10,,-19,,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对; 公告发布日期晚于PDF内招标日期(负值)，可能是celma.org.cn平台镜像/上传延迟而非真实违规，建议核对省级财政厅官网原始发布时间
2026年新疆维吾尔自治区2026年自治区第五批地方政府债券新增一般债券发行公开,2026-04-30,https://www.celma.org.cn/fxqgg/68755.jhtml,fxqgg,announcement,新疆维吾尔自治区,65,new_general,一般新增债券,,,5.0,,,,2026-05-11,招标日,2026-05-11,,11.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年新疆维吾尔自治区2026年自治区第五批地方政府债券新增专项债券发行公开,2026-04-30,https://www.celma.org.cn/fxqgg/68756.jhtml,fxqgg,announcement,新疆维吾尔自治区,65,new_special,专项新增债券,,,5.0,,,,2026-05-11,招标日,2026-05-11,,11.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年辽宁省2026第五批再融资债券发行公开,2026-04-30,https://www.celma.org.cn/fxqgg/68748.jhtml,fxqgg,announcement,辽宁省,21,refinancing,再融资债券,一般,,5.0,4.0,,47.14,2026-04-16,招标日,2026-04-17,,-14.0,,辽财债管〔2026〕89 号,2026年辽宁省地方政府再融资一般债券（四期）,text,未能识别发行期限; 公告发布日期晚于PDF内招标日期(负值)，可能是celma.org.cn平台镜像/上传延迟而非真实违规，建议核对省级财政厅官网原始发布时间
2026年湖北省2026年湖北省第五批-再融资一般第四批再融资债券发行公开,2026-05-06,https://www.celma.org.cn/fxqgg/68768.jhtml,fxqgg,announcement,湖北省,42,refinancing,再融资债券,一般,,5.0,,,,2026-05-12,招标日,2026-05-13,,6.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年陕西省2026年第四批新增一般债券新增一般债券发行公开,2026-05-06,https://www.celma.org.cn/fxqgg/68765.jhtml,fxqgg,announcement,陕西省,61,new_general,一般新增债券,,10Y,4.0,4.0,,12.83,2026-04-29,招标日,,,-7.0,,陕财办政债〔2026〕42 号,2026年陕西省政府一般债券(四期),text,公告发布日期晚于PDF内招标日期(负值)，可能是celma.org.cn平台镜像/上传延迟而非真实违规，建议核对省级财政厅官网原始发布时间
2026年湖北省2026年湖北省第五批新增专项新增专项债券发行公开,2026-05-06,https://www.celma.org.cn/fxqgg/68770.jhtml,fxqgg,announcement,湖北省,42,new_special,专项新增债券,,,5.0,,,,2026-05-12,招标日,2026-05-13,,6.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年湖北省2026年湖北省第五批-再融资专项第五批再融资债券发行公开,2026-05-06,https://www.celma.org.cn/fxqgg/68769.jhtml,fxqgg,announcement,湖北省,42,refinancing,再融资债券,专项,,5.0,,,,2026-05-12,招标日,2026-05-13,,6.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年宁夏回族自治区新增专项债券（八至十一期）发行公开,2026-05-06,https://www.celma.org.cn/fxqgg/68759.jhtml,fxqgg,announcement,宁夏回族自治区,64,new_special,专项新增债券,,,,,,47.8955,2026-05-15,招标日,,,9.0,8.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年陕西省2026年第四批再融资专项债券（特殊再融资）再融资债券发行公开,2026-05-06,https://www.celma.org.cn/fxqgg/68761.jhtml,fxqgg,announcement,陕西省,61,refinancing,再融资债券,专项,30Y,4.0,5.0,,29.9235,2026-04-29,招标日,,,-7.0,,陕财办政债〔2026〕44 号,2026年陕西省地方政府再融资专项债券(五期）,text,公告发布日期晚于PDF内招标日期(负值)，可能是celma.org.cn平台镜像/上传延迟而非真实违规，建议核对省级财政厅官网原始发布时间
2026年厦门市2026年第二批再融资再融资债券发行公开,2026-05-08,https://www.celma.org.cn/fxqgg/68786.jhtml,fxqgg,announcement,厦门市,3502,refinancing,再融资债券,,,2.0,,,,,,2026-05-15,,,,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 未找到招标日期; 本行来自OCR识别，数值型字段准确性需人工核对
2026年河南省2026年河南省专项债券（二十二期）20年新增专项债券发行公开,2026-05-08,https://www.celma.org.cn/fxqgg/68876.jhtml,fxqgg,announcement,河南省,41,,,,,,,,112.71,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年河南省2026年河南省政府再融资专项债券（十期）30年再融资债券发行公开,2026-05-08,https://www.celma.org.cn/fxqgg/68830.jhtml,fxqgg,announcement,河南省,41,,,,,,,,112.71,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年河南省2026年河南省政府再融资专项债券（九期）15年再融资债券发行公开,2026-05-08,https://www.celma.org.cn/fxqgg/68782.jhtml,fxqgg,announcement,河南省,41,,,,,,,,112.71,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年河南省2026年河南省政府再融资专项债券（八期）15年再融资债券发行公开,2026-05-08,https://www.celma.org.cn/fxqgg/68781.jhtml,fxqgg,announcement,河南省,41,,,,,,,,112.71,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年云南省2026年第六批再融资债券发行公开,2026-05-09,https://www.celma.org.cn/fxqgg/68787.jhtml,fxqgg,announcement,云南省,53,refinancing,再融资债券,,,6.0,,,,2026-05-15,招标日,,,6.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年河北省2026年第八批再融资债券发行公开,2026-05-09,https://www.celma.org.cn/fxqgg/68793.jhtml,fxqgg,announcement,河北省,13,refinancing,再融资债券,,,8.0,,,122.95,2026-05-15,招标日,,,6.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年青海省2026年第二批新增专项债券发行公开,2026-05-12,https://www.celma.org.cn/fxqgg/68817.jhtml,fxqgg,announcement,青海省,63,new_special,专项新增债券,,,2.0,,,,2026-05-19,招标日,,,7.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年贵州省2026年第四批再融资债券发行公开,2026-05-12,https://www.celma.org.cn/fxqgg/68815.jhtml,fxqgg,announcement,贵州省,52,refinancing,再融资债券,,,4.0,,,249.8287,2026-05-19,招标日,2026-05-20,,7.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年青海省2026年第二批再融资债券发行公开,2026-05-12,https://www.celma.org.cn/fxqgg/68818.jhtml,fxqgg,announcement,青海省,63,refinancing,再融资债券,,,2.0,,,,2026-05-19,招标日,,,7.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年青海省2026年第二批新增一般债券发行公开,2026-05-12,https://www.celma.org.cn/fxqgg/68816.jhtml,fxqgg,announcement,青海省,63,new_general,一般新增债券,,,2.0,,,,2026-05-19,招标日,,,7.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年河南省2026年河南省政府再融资专项债券（十一期）15年再融资债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68828.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年内蒙古自治区2026年内蒙古自治区政府再融资一般债券（三期）再融资债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68831.jhtml,fxqgg,announcement,内蒙古自治区,15,refinancing,再融资债券,一般,,,,,,2026-05-20,招标日,2026-05-20,,7.0,5.0,内财债函〔2026〕282 号,,text,未能从表格解析分期明细，本行为整篇公告级别的合并记录
2026年河南省2026年河南省政府专项债券（二十六期）20年新增专项债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/69019.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年河南省2026年河南省棚改专项债券（九期）10年新增专项债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68827.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年河南省2026年河南省政府一般债券（六期）10年新增一般债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/69099.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年河南省2026年河南省政府再融资一般债券（五期）7年再融资债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68910.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年河南省2026年河南省棚改专项债券（七期）5年新增专项债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68825.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年浙江省2026年第六次公开发行新增专项债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68833.jhtml,fxqgg,announcement,浙江省,33,new_special,专项新增债券,,,,,,,2026-05-21,招标日,2026-05-22,,8.0,6.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年河南省2026年河南省政府专项债券（二十七期）15年新增专项债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68823.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年浙江省2026年第六次公开发行再融资债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68832.jhtml,fxqgg,announcement,浙江省,33,refinancing,再融资债券,,,,,,,2026-05-21,招标日,2026-05-22,,8.0,6.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年河南省2026年河南省政府专项债券（二十八期）30年新增专项债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68824.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年河南省2026年河南省政府再融资专项债券（十二期）10年再融资债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68829.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年河南省2026年河南省棚改专项债券（八期）7年新增专项债券发行公开,2026-05-13,https://www.celma.org.cn/fxqgg/68826.jhtml,fxqgg,announcement,河南省,41,,,,,,,,1.36,,招标日,,,,,,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限; 未找到招标日期
2026年深圳市2026年第二批再融资一般债再融资债券发行公开,2026-05-14,https://www.celma.org.cn/fxqgg/68838.jhtml,fxqgg,announcement,深圳市,4403,refinancing,再融资债券,一般,,2.0,,,,2026-05-22,招标日,2026-05-22,,8.0,6.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年深圳市2026年第三批专项债新增专项债券发行公开,2026-05-14,https://www.celma.org.cn/fxqgg/68837.jhtml,fxqgg,announcement,深圳市,4403,new_special,专项新增债券,,,3.0,,,,2026-05-22,招标日,2026-05-22,,8.0,6.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年深圳市2026年第二批再融资专项债再融资债券发行公开,2026-05-14,https://www.celma.org.cn/fxqgg/68839.jhtml,fxqgg,announcement,深圳市,4403,refinancing,再融资债券,专项,,2.0,,,,2026-05-22,招标日,2026-05-22,,8.0,6.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年福建省2026年第八批（土储）新增专项债券发行公开,2026-05-15,https://www.celma.org.cn/fxqgg/68846.jhtml,fxqgg,announcement,福建省,35,new_special,专项新增债券,,,8.0,,,,2026-05-22,招标日,2026-05-25,,7.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年宁波市第四批再融资债券发行公开,2026-05-15,https://www.celma.org.cn/fxqgg/68869.jhtml,fxqgg,announcement,宁波市,3302,refinancing,再融资债券,一般,,4.0,1.0,,101.2374,2026-05-22,招标日,,,7.0,5.0,甬财库〔2026〕470 号,2026年宁波市地方政府再融资一般债券（一期）,text,未能识别发行期限
2026年新疆维吾尔自治区2026年自治区第六批地方政府债券新增一般债券发行公开,2026-05-15,https://www.celma.org.cn/fxqgg/68867.jhtml,fxqgg,announcement,新疆维吾尔自治区,65,new_general,一般新增债券,,,6.0,,,,2026-05-22,招标日,2026-05-22,,7.0,5.0,,,ocr,未能从表格解析分期明细，本行为整篇公告级别的合并记录; 本行来自OCR识别，数值型字段准确性需人工核对
2026年山东省第四批新增专项（二十九期）新增专项债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68893.jhtml,fxqgg,announcement,山东省,37,new_special,专项新增债券,,,4.0,26.0,,26.81,2026-05-25,招标日,,,7,5,鲁财库〔2026〕22 号,2026 年山东省政府专项债券（二十六期）,text,未能识别发行期限
2026年山东省第五批新增专项（二十四期-二十八期）新增专项债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68892.jhtml,fxqgg,announcement,山东省,37,new_special,专项新增债券,,,5.0,27.0,,2.04,2026-05-25,招标日,,,7,5,鲁财库〔2026〕22 号,2026 年山东省政府专项债券（二十七期）,text,未能识别发行期限
2026年山东省第七批再融资专项（十九期）再融资债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68896.jhtml,fxqgg,announcement,山东省,37,refinancing,再融资债券,专项,,7.0,19.0,,115.77,2026-05-25,招标日,,,7,5,鲁财库〔2026〕24 号,2026 年山东省地方政府再融资专项债券（十九期）,text,未能识别发行期限
2026年山东省第二批新增一般债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68894.jhtml,fxqgg,announcement,山东省,37,new_general,一般新增债券,,,2.0,2.0,,22.8,2026-05-25,招标日,,,7,5,鲁财库〔2026〕21 号,2026 年山东省政府一般债券（二期）,text,未能识别发行期限
2026年山东省第五批新增专项（二十四期-二十八期）新增专项债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68892.jhtml,fxqgg,announcement,山东省,37,new_special,专项新增债券,,,5.0,26.0,,26.81,2026-05-25,招标日,,,7,5,鲁财库〔2026〕22 号,2026 年山东省政府专项债券（二十六期）,text,未能识别发行期限
2026年山东省第四批新增专项（二十九期）新增专项债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68893.jhtml,fxqgg,announcement,山东省,37,new_special,专项新增债券,,,4.0,29.0,,5.48,2026-05-25,招标日,,,7,5,鲁财库〔2026〕22 号,2026 年山东省政府专项债券（二十九期）,text,未能识别发行期限
2026年山东省第四批新增专项（二十九期）新增专项债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68893.jhtml,fxqgg,announcement,山东省,37,new_special,专项新增债券,,,4.0,25.0,,49.99,2026-05-25,招标日,,,7,5,鲁财库〔2026〕22 号,2026 年山东省政府专项债券（二十五期）,text,未能识别发行期限
2026年广西壮族自治区2026年5月再融资专项债券批次再融资债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68887.jhtml,fxqgg,announcement,广西壮族自治区,45,,,,,,,,98.93,2026-05-25,招标日,,,7.0,5.0,桂财库〔2026〕36 号,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限
2026年山东省第七批再融资专项（二十期-二十二期）再融资债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68897.jhtml,fxqgg,announcement,山东省,37,refinancing,再融资债券,专项,,7.0,21.0,,57.0,2026-05-25,招标日,,,7,5,鲁财库〔2026〕24 号,2026 年山东省地方政府再融资专项债券（二十一期）,text,未能识别发行期限
2026年山东省第五批新增专项（二十四期-二十八期）新增专项债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68892.jhtml,fxqgg,announcement,山东省,37,new_special,专项新增债券,,,5.0,28.0,,3.86,2026-05-25,招标日,,,7,5,鲁财库〔2026〕22 号,2026 年山东省政府专项债券（二十八期）,text,未能识别发行期限
2026年山东省第七批再融资专项（二十期-二十二期）再融资债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68897.jhtml,fxqgg,announcement,山东省,37,refinancing,再融资债券,专项,,7.0,19.0,,115.77,2026-05-25,招标日,,,7,5,鲁财库〔2026〕24 号,2026 年山东省地方政府再融资专项债券（十九期）,text,未能识别发行期限
2026年山东省第七批再融资专项（十九期）再融资债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68896.jhtml,fxqgg,announcement,山东省,37,refinancing,再融资债券,专项,,7.0,21.0,,57.0,2026-05-25,招标日,,,7,5,鲁财库〔2026〕24 号,2026 年山东省地方政府再融资专项债券（二十一期）,text,未能识别发行期限
2026年山东省第五批新增专项（二十四期-二十八期）新增专项债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68892.jhtml,fxqgg,announcement,山东省,37,new_special,专项新增债券,,,5.0,25.0,,49.99,2026-05-25,招标日,,,7,5,鲁财库〔2026〕22 号,2026 年山东省政府专项债券（二十五期）,text,未能识别发行期限
2026年广西壮族自治区2026年5月再融资一般债券批次（二）再融资债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68886.jhtml,fxqgg,announcement,广西壮族自治区,45,,,,,,,,98.93,2026-05-25,招标日,,,7.0,5.0,桂财库〔2026〕36 号,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限
2026年山东省第四批再融资一般债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68895.jhtml,fxqgg,announcement,山东省,37,refinancing,再融资债券,一般,,4.0,4.0,,8.09,2026-05-25,招标日,,,7,5,鲁财库〔2026〕23 号,2026 年山东省地方政府再融资一般债券（四期）,text,未能识别发行期限
2026年山东省第四批新增专项（二十九期）新增专项债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68893.jhtml,fxqgg,announcement,山东省,37,new_special,专项新增债券,,,4.0,28.0,,3.86,2026-05-25,招标日,,,7,5,鲁财库〔2026〕22 号,2026 年山东省政府专项债券（二十八期）,text,未能识别发行期限
2026年山东省第七批再融资专项（二十期-二十二期）再融资债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68897.jhtml,fxqgg,announcement,山东省,37,refinancing,再融资债券,专项,,7.0,20.0,,6.38,2026-05-25,招标日,,,7,5,鲁财库〔2026〕24 号,2026 年山东省地方政府再融资专项债券（二十期）,text,未能识别发行期限
2026年山东省第七批再融资专项（二十期-二十二期）再融资债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68897.jhtml,fxqgg,announcement,山东省,37,refinancing,再融资债券,专项,,7.0,22.0,,46.61,2026-05-25,招标日,,,7,5,鲁财库〔2026〕24 号,2026 年山东省地方政府再融资专项债券（二十二期）,text,未能识别发行期限
2026年广西壮族自治区2026年5月再融资一般债券批次（一）再融资债券发行公开,2026-05-18,https://www.celma.org.cn/fxqgg/68885.jhtml,fxqgg,announcement,广西壮族自治区,45,,,,,,,,98.93,2026-05-25,招标日,,,7.0,5.0,桂财库〔2026〕36 号,,text,未能从债券名称识别品种(一般新增/专项新增/再融资); 未能识别发行期限
